text,label
29463002966200 oh  yes i am,Ses01F_script03_2_F039
29596002974550 youre not,Ses01F_script03_2_M039
29703003154600 yes i am   stop it stop it  let go of me oh  youre a cruel fiend  i loathe and i hate you marry you again  never never never i hope you die in torment you brute beast cad,Ses01F_script03_2_F040
29865003146500 shut up shut up god i wouldnt marry you again if you came crawling back to me on a bended knee  you are a vile illtempered mean little wench and i never want to see you again as long as i live,Ses01F_script03_2_M040
00677000084600 next,Ses01M_impro01_F000
00822080112800 yes me okay okay here we go,Ses01M_impro01_M000
00855000106000 my window is open,Ses01M_impro01_F001
01132000137700 okay so filled out all these forms  ,Ses01M_impro01_M001
01446000182300 this is your last your first name is jones,Ses01M_impro01_F002
01377000168800 and i have this form of id here so,Ses01M_impro01_M002
01766000201400 yes jones,Ses01M_impro01_M003
01948000234300 thats just strange i figured you filled in wrong sections,Ses01M_impro01_F003
02289000242800 well,Ses01M_impro01_M004
02343000264675 what are you whatswhat are you applying for,Ses01M_impro01_F004
02594000290700 im just applying for another id,Ses01M_impro01_M005
02841000309600 another id,Ses01M_impro01_F005
02939000381500 yes  im supposed to have three forms of id for this  its a long story im supposed to have three forms of id for this other job i really dont get into but i need another,Ses01M_impro01_M006
03615000386000 fine  so i need id,Ses01M_impro01_F006
03833000402700 i have it right here yes,Ses01M_impro01_M007
03989000433100 no i need your id to give you a second id,Ses01M_impro01_F007
04331000470461 its really simple if you have a problem with it maybe you should,Ses01M_impro01_F008
04601000471100 but thats,Ses01M_impro01_M008
04711000524200 thats why im here thats why i was waiting in this line  i need to get another form of id,Ses01M_impro01_M009
05234000551200 well do you have your passport,Ses01M_impro01_F009
05449000567100 no i dont have a passport,Ses01M_impro01_M010
05616000581800 you have a birth certificate,Ses01M_impro01_F010
05779000622800 i dont where it is though i dont have with me  can i get it from somewhere  i mean,Ses01M_impro01_M011
06105000632100 what do you expect me to do,Ses01M_impro01_F011
06278000660300 i probably have to go wait another line to get my birth certificate dont i,Ses01M_impro01_M012
06554500674700 probably,Ses01M_impro01_F012
06684750700400 youre very helpful  whats your name,Ses01M_impro01_M013
06945000708400 joy,Ses01M_impro01_F013
07051500716950 hi joy,Ses01M_impro01_M014
07136500744600 hi   you know,Ses01M_impro01_F014
07314250750125 so can you help me or not,Ses01M_impro01_M015
07467750806875 i ami donti dont understand what you want  a drivers license or a california id,Ses01M_impro01_F015
08019000823000 okay breathing,Ses01M_impro01_M016
08363000863600 i need california id,Ses01M_impro01_M017
08634000878700 okay,Ses01M_impro01_F016
08638000920500 on top of these other two forms of id which i already have,Ses01M_impro01_M018
09128000945350 what well do you have a drivers license,Ses01M_impro01_F017
09388000967900 no i dont have drivers license,Ses01M_impro01_M019
09524000982100 then how am i supposed to give you a california id,Ses01M_impro01_F018
09691001005300 did you even look at the form  i filled it out all these questions,Ses01M_impro01_M020
09846001020700 dont raise your voice with me,Ses01M_impro01_F019
10217001075000 did you even look at the form  ive already answered these question,Ses01M_impro01_M021
10576001090900 dont talk to me like im a child,Ses01M_impro01_F020
10914001105100 okay,Ses01M_impro01_M022
10919001141025 do you know how long ive been working here how long have you lived in california,Ses01M_impro01_F021
11069001132200 if it makes you stop acting like a child,Ses01M_impro01_M023
11355751161800 i have been to california my whole,Ses01M_impro01_M024
11413001248200 maybe you never been to the dmv before maybe you should get back in line  you know what  sit in line again and if you get my number ask for different one,Ses01M_impro01_F022
11883501221800 i am notim not getting to back that line,Ses01M_impro01_M025
12399001307200 okay okay lets keep our voices down okay  i didnt come here to get in yelling match,Ses01M_impro01_M026
12912001310325 im perfectly calm,Ses01M_impro01_F023
13072001341850 i did not come in here to get in a yelling match with you all right,Ses01M_impro01_M027
13289001366025 uh huh  i didnt come here get in yelling match either,Ses01M_impro01_F024
13611001385100 just try and help me,Ses01M_impro01_M028
13706001404900 they dont pay me enough to deal people like you,Ses01M_impro01_F025
13996001479500 people like me what is that supposed to mean  you know this is ridiculous  is there like a manager here is there someone else that i can talk to,Ses01M_impro01_M029
14660751482600 why,Ses01M_impro01_F026
14800001491200 why,Ses01M_impro01_M030
14858001496700 yeah,Ses01M_impro01_F027
15615001605100 so youre not going to send me a thank you card is that a problem is your are not going,Ses01M_impro01_F028
14918001518500 why because im sick of talking to you,Ses01M_impro01_M031
15185001573600 cause youre obviously not talking to me youre just yelling at me berating me and telling me i cant fill out forms right,Ses01M_impro01_M032
16070001648250 oh dear oh boofoowoo foofoo,Ses01M_impro01_F029
15863001636625 oh no honey and youre going to miss the christmas card too its a shame its going to be a good nice picture,Ses01M_impro01_M033
16487251672100 sit back down,Ses01M_impro01_F030
00455820078600 hey joy come in here,Ses01M_impro02_M000
00807370114700 whats happening,Ses01M_impro02_F000
01376000175200 i have to go back,Ses01M_impro02_M001
01933000236300 i just got a letter i have to go back,Ses01M_impro02_M002
02415000269800 when,Ses01M_impro02_F001
02711000298250 first thing tomorrow morning,Ses01M_impro02_M003
02935000324600 are you kidding me,Ses01M_impro02_F002
03540000386000 how,Ses01M_impro02_F003
03861000413300 i dont understand i dont underst,Ses01M_impro02_M004
04010000423725 how can they do that,Ses01M_impro02_F004
04242250443500 they can do it,Ses01M_impro02_M005
04249500458200 they said youre home for at least four years,Ses01M_impro02_F005
04719000496300 i guess they can do it,Ses01M_impro02_M006
04966000581800 the national guard is i guess really spread thin and then everyone has to go  we all have to go back my whole companies going back,Ses01M_impro02_M007
05349500549950 breathing,Ses01M_impro02_F006
05898000621100 thats not fair,Ses01M_impro02_F007
06616000701800 i cant believe it i just got back,Ses01M_impro02_M008
07573000786525 so yeah we leave tomorrow,Ses01M_impro02_M009
07848000797450 breathing,Ses01M_impro02_F008
07918000818600 were all shipping out,Ses01M_impro02_M010
08209000862800 i just got i feel like im in shock actually,Ses01M_impro02_M011
08584000891400 i dont even know what to tell you,Ses01M_impro02_F009
08882500906550 i dont know,Ses01M_impro02_M012
09039000936500 what about the birthday party,Ses01M_impro02_F010
09545000998750 i guess youre just going to have to have it without me,Ses01M_impro02_M013
10610001144400 hey listen its going to be okay though all right,Ses01M_impro02_M014
11502751173100 youre going to be fine,Ses01M_impro02_M015
11689001225200 me  im not worried about me,Ses01M_impro02_F011
12203001264200 im going to be fine too okay,Ses01M_impro02_M016
12883001311175 how do you know,Ses01M_impro02_F012
13106001377400 i know i have a good i have a really good group of guys with me,Ses01M_impro02_M017
13775001409400 were going to be okay,Ses01M_impro02_M018
14454001486000 youre going with the same ones,Ses01M_impro02_F013
14906001525800 do promise me youre going to take a lot of pictures,Ses01M_impro02_M019
15231001549183 always i always do,Ses01M_impro02_F014
15443001565100 i know,Ses01M_impro02_M020
15742001601100 its not the same though,Ses01M_impro02_F015
16380001675600 i just wish there was something i could do,Ses01M_impro02_M021
16791001707700 we could hide away,Ses01M_impro02_F016
17094001730100 run away,Ses01M_impro02_M022
17241001773500 mm hmm  well build a bunker and never come out,Ses01M_impro02_F017
18377001890800 i really dont want to go i dont want to go,Ses01M_impro02_M023
18554001903600 laughter mmm,Ses01M_impro02_F018
19855002012800 im scared,Ses01M_impro02_M024
20175752040500 dont say that,Ses01M_impro02_F019
20995002148100 ill send you a letter every single day,Ses01M_impro02_F020
21459002170400 i love you,Ses01M_impro02_M025
21692502191300 i love you too,Ses01M_impro02_F021
00292000055600 the craziest thing just happened to me,Ses01M_impro03_M000
00502000068500 what,Ses01M_impro03_F000
00631000115700 this girl she just offered me fifty thousand dollars to marry her,Ses01M_impro03_M001
01079000120800 breathing,Ses01M_impro03_F001
01170000129800 yeah,Ses01M_impro03_M002
01237000137468 why,Ses01M_impro03_F002
01326000168700 well shes not a citizen so she wants to get a visa,Ses01M_impro03_M003
01619000177425 is she on the run,Ses01M_impro03_F003
01728000265400 no no no no no no she just shes not a citizen but she wants her visa yeah shes going to pay me fifty thousand dollars to marry her and stay married to her for two years,Ses01M_impro03_M004
01960000221975 oh she just needs to marry you,Ses01M_impro03_F004
02600000332100 thats incredible thats awesome wheres she from  maybe you can get a dual citizenship,Ses01M_impro03_F005
02660000307900 thats like twenty five thousand dollar a year for doing nothing isnt that awesome,Ses01M_impro03_M005
03205000395125 shes actually from england i think  well she she spoke english but she had an accent i didnt even ask,Ses01M_impro03_M006
03550000392350 thats so cool uh huh,Ses01M_impro03_F006
03945000437800 laughter why did she pick you where were you,Ses01M_impro03_F007
